churn_prob,risk_segment,recommended_action
0.6840903872048554,Medium Risk,Send onboarding assistance email
0.6839636602805963,Medium Risk,Send onboarding assistance email
0.6839631264884447,Medium Risk,Offer service bundle discount
0.6839161157480472,Medium Risk,Offer service bundle discount
0.6836520505515512,Medium Risk,Send onboarding assistance email
0.6834776845221876,Medium Risk,Send onboarding assistance email
0.6834076373140552,Medium Risk,Send onboarding assistance email
0.6833927481508524,Medium Risk,Send onboarding assistance email
0.6833861878916286,Medium Risk,Send onboarding assistance email
0.6832928440319824,Medium Risk,Offer service bundle discount
0.682928793302292,Medium Risk,Offer service bundle discount
0.6829264777598315,Medium Risk,Offer service bundle discount
0.6828044979439066,Medium Risk,Offer service bundle discount
0.682646309621325,Medium Risk,Offer service bundle discount
0.6825632387637117,Medium Risk,Send onboarding assistance email
0.6825204654329898,Medium Risk,Send onboarding assistance email
0.6825081088787531,Medium Risk,Send onboarding assistance email
0.6824064128310109,Medium Risk,Offer service bundle discount
0.6823632039696761,Medium Risk,Offer service bundle discount
0.6820486153946337,Medium Risk,Offer service bundle discount
0.68178441969255,Medium Risk,Send onboarding assistance email
0.681761920973952,Medium Risk,Send onboarding assistance email
0.6813298728921015,Medium Risk,Offer service bundle discount
0.6813170819085284,Medium Risk,Offer service bundle discount
0.6811929864195121,Medium Risk,Send onboarding assistance email
0.68110381897692,Medium Risk,Offer service bundle discount
0.6807689502070922,Medium Risk,Offer service bundle discount
0.6806248164987315,Medium Risk,Offer service bundle discount
0.6805705162574509,Medium Risk,Send onboarding assistance email
0.680520077243225,Medium Risk,Send onboarding assistance email
0.6802597194393458,Medium Risk,Send onboarding assistance email
0.6802597194393458,Medium Risk,Send onboarding assistance email
0.6799594476124453,Medium Risk,Offer service bundle discount
0.679842809975175,Medium Risk,Send onboarding assistance email
0.6796122710323786,Medium Risk,Send onboarding assistance email
0.6795908986431464,Medium Risk,Send onboarding assistance email
0.6788504731165185,Medium Risk,Offer service bundle discount
0.6788134643949644,Medium Risk,Offer service bundle discount
0.6783222157974893,Medium Risk,Offer service bundle discount
0.6780561719985069,Medium Risk,Offer service bundle discount
0.677834012819662,Medium Risk,Offer service bundle discount
0.6778316950030384,Medium Risk,Offer service bundle discount
0.6777827805358201,Medium Risk,Send onboarding assistance email
0.6774594180839748,Medium Risk,Send onboarding assistance email
0.6772129123269582,Medium Risk,Send onboarding assistance email
0.6768044297007866,Medium Risk,Send onboarding assistance email
0.6767948069472007,Medium Risk,Send onboarding assistance email
0.6765847692271764,Medium Risk,Offer service bundle discount
0.6765083892690616,Medium Risk,Offer service bundle discount
0.6763970020872064,Medium Risk,Send onboarding assistance email
0.6763553141568243,Medium Risk,Offer service bundle discount
0.6760834237473935,Medium Risk,Offer service bundle discount
0.6760014373096656,Medium Risk,Offer service bundle discount
0.6756693286744495,Medium Risk,Offer service bundle discount
0.6754729286919076,Medium Risk,Offer service bundle discount
0.6751609020280784,Medium Risk,Send onboarding assistance email
0.6742351410986935,Medium Risk,Offer service bundle discount
0.6740943358204177,Medium Risk,Send onboarding assistance email
0.6740253545909484,Medium Risk,Offer service bundle discount
0.6739847154972927,Medium Risk,Offer service bundle discount
0.6734230996935164,Medium Risk,Offer service bundle discount
0.6732215356260128,Medium Risk,Offer service bundle discount
0.6730350061479965,Medium Risk,Offer service bundle discount
0.672850343506093,Medium Risk,Send onboarding assistance email
0.6725656286783961,Medium Risk,Send onboarding assistance email
0.672383037751732,Medium Risk,Offer service bundle discount
0.6723264165931792,Medium Risk,Offer service bundle discount
0.6720752457778859,Medium Risk,Send onboarding assistance email
0.6715614117754783,Medium Risk,Offer service bundle discount
0.6712901902105515,Medium Risk,Send onboarding assistance email
0.6711395573472422,Medium Risk,Send onboarding assistance email
0.6710471269030975,Medium Risk,Send onboarding assistance email
0.6710048366853064,Medium Risk,Offer service bundle discount
0.6709736596102389,Medium Risk,Send onboarding assistance email
0.670962617360621,Medium Risk,Offer service bundle discount
0.6707916401901923,Medium Risk,Send onboarding assistance email
0.6705648003432785,Medium Risk,Offer service bundle discount
0.6705533627768459,Medium Risk,Send onboarding assistance email
0.6702975346814892,Medium Risk,Offer service bundle discount
0.6700855320595135,Medium Risk,Send onboarding assistance email
0.6699679541832656,Medium Risk,Offer service bundle discount
0.6695749656956537,Medium Risk,Offer service bundle discount
0.6693708584112744,Medium Risk,Offer service bundle discount
0.6693093297295836,Medium Risk,Send onboarding assistance email
0.6690901727043436,Medium Risk,Offer service bundle discount
0.6690363997474769,Medium Risk,Send onboarding assistance email
0.6688047864113186,Medium Risk,Offer service bundle discount
0.668676746478902,Medium Risk,Offer service bundle discount
0.6685427058423733,Medium Risk,Offer service bundle discount
0.6678925701631327,Medium Risk,Offer service bundle discount
0.6678284567841495,Medium Risk,Offer service bundle discount
0.6676523984053676,Medium Risk,Offer service bundle discount
0.6673966744546098,Medium Risk,Send onboarding assistance email
0.6673243836660336,Medium Risk,Offer service bundle discount
0.6671001447892502,Medium Risk,Offer service bundle discount
0.6670800855900789,Medium Risk,Offer service bundle discount
0.6670746422813323,Medium Risk,Offer service bundle discount
0.6668735576038897,Medium Risk,Offer service bundle discount
0.6666111482318406,Medium Risk,Offer service bundle discount
0.6665238330814869,Medium Risk,Offer service bundle discount
0.6660509908465534,Medium Risk,Offer service bundle discount
0.6659747786957966,Medium Risk,Send onboarding assistance email
0.665958880113667,Medium Risk,Send onboarding assistance email
0.6658335302239061,Medium Risk,Send onboarding assistance email
0.6657977768068954,Medium Risk,Offer service bundle discount
0.6657142878515907,Medium Risk,Offer service bundle discount
0.6656131767053093,Medium Risk,Offer service bundle discount
0.6653465024607544,Medium Risk,Offer service bundle discount
0.6651604181507874,Medium Risk,Offer service bundle discount
0.664763898056921,Medium Risk,Send onboarding assistance email
0.6642693018536302,Medium Risk,Offer service bundle discount
0.6641818694445207,Medium Risk,Offer service bundle discount
0.6641328927855515,Medium Risk,Offer service bundle discount
0.6640260470754825,Medium Risk,Offer service bundle discount
0.6638994869568953,Medium Risk,Send onboarding assistance email
0.6632766893978751,Medium Risk,Send onboarding assistance email
0.6624212229112186,Medium Risk,Offer service bundle discount
0.661789317900529,Medium Risk,Offer service bundle discount
0.6614249642812922,Medium Risk,Offer service bundle discount
0.6614126228117467,Medium Risk,Offer service bundle discount
0.6611008213370263,Medium Risk,Send onboarding assistance email
0.6609097638699215,Medium Risk,Send onboarding assistance email
0.6606741946410977,Medium Risk,Offer service bundle discount
0.6604318401161885,Medium Risk,Offer service bundle discount
0.6604080942537872,Medium Risk,Send onboarding assistance email
0.6603478891391618,Medium Risk,Offer service bundle discount
0.6598682026887819,Medium Risk,Offer service bundle discount
0.6597059093326156,Medium Risk,Send onboarding assistance email
0.6595516814889464,Medium Risk,Offer service bundle discount
0.6592563996001874,Medium Risk,Offer service bundle discount
0.6592116250673912,Medium Risk,Send onboarding assistance email
0.6590711415417313,Medium Risk,Send onboarding assistance email
0.6587829297145197,Medium Risk,Send onboarding assistance email
0.6587696474654742,Medium Risk,Send onboarding assistance email
0.6585571103889771,Medium Risk,Offer service bundle discount
0.6582989562600976,Medium Risk,Offer service bundle discount
0.658187652236566,Medium Risk,Send onboarding assistance email
0.658102303182114,Medium Risk,Offer service bundle discount
0.6576024802764447,Medium Risk,Offer service bundle discount
0.6575708752358684,Medium Risk,Offer service bundle discount
0.6573452835201029,Medium Risk,Offer service bundle discount
0.6570999332980821,Medium Risk,Offer service bundle discount
0.6570120367557709,Medium Risk,Offer service bundle discount
0.6568301982052935,Medium Risk,Send onboarding assistance email
0.6566606268597246,Medium Risk,Offer service bundle discount
0.656655430223218,Medium Risk,Send onboarding assistance email
0.6565715184003293,Medium Risk,Send onboarding assistance email
0.6563495643351089,Medium Risk,Offer service bundle discount
0.6563142494040555,Medium Risk,Send onboarding assistance email
0.6562181341909025,Medium Risk,Offer service bundle discount
0.6560065774515847,Medium Risk,Offer service bundle discount
0.6557943037318982,Medium Risk,Offer service bundle discount
0.6556949710003573,Medium Risk,Send onboarding assistance email
0.6556949710003573,Medium Risk,Send onboarding assistance email
0.6556949710003573,Medium Risk,Send onboarding assistance email
0.6551598717023986,Medium Risk,Offer service bundle discount
0.6550175620388594,Medium Risk,Offer service bundle discount
0.6545314222266342,Medium Risk,Offer service bundle discount
0.6542473632578879,Medium Risk,Offer service bundle discount
0.6538388257767324,Medium Risk,Offer service bundle discount
0.6537835701450967,Medium Risk,Offer service bundle discount
0.6537708552430423,Medium Risk,Offer service bundle discount
0.653428724323802,Medium Risk,Offer service bundle discount
0.6530114411070074,Medium Risk,Send onboarding assistance email
0.6529403477641561,Medium Risk,Offer service bundle discount
0.6526642728561883,Medium Risk,Send onboarding assistance email
0.6526642728561883,Medium Risk,Send onboarding assistance email
0.6526294286544666,Medium Risk,Offer service bundle discount
0.6526241747333771,Medium Risk,Offer service bundle discount
0.6526037384871901,Medium Risk,Send onboarding assistance email
0.6514754173283809,Medium Risk,Offer service bundle discount
0.6514280308048379,Medium Risk,Offer service bundle discount
0.6512978232912725,Medium Risk,Offer service bundle discount
0.6511907964135463,Medium Risk,Send onboarding assistance email
0.6511864830069422,Medium Risk,Send onboarding assistance email
0.6509747443946233,Medium Risk,Send onboarding assistance email
0.6509119164568482,Medium Risk,Offer service bundle discount
0.6507987440722118,Medium Risk,Send onboarding assistance email
0.6507449085104123,Medium Risk,Offer service bundle discount
0.6500420408903593,Medium Risk,Send onboarding assistance email
0.6497802645231269,Medium Risk,Send onboarding assistance email
0.6496153835536514,Medium Risk,Send onboarding assistance email
0.6495632613930512,Medium Risk,Send onboarding assistance email
0.6495010928160297,Medium Risk,Offer service bundle discount
0.649492035181825,Medium Risk,Send onboarding assistance email
0.6490807510420634,Medium Risk,Offer service bundle discount
0.6488903179778345,Medium Risk,Offer service bundle discount
0.6488860037197374,Medium Risk,Offer service bundle discount
0.6488733157306379,Medium Risk,Send onboarding assistance email
0.6485638096054755,Medium Risk,Send onboarding assistance email
0.6485416457037987,Medium Risk,Offer service bundle discount
0.6484178656101703,Medium Risk,Offer service bundle discount
0.648211096647796,Medium Risk,Send onboarding assistance email
0.6481437149290472,Medium Risk,Send onboarding assistance email
0.6479588036695438,Medium Risk,Offer service bundle discount
0.6478124613811677,Medium Risk,Send onboarding assistance email
0.6476236175445983,Medium Risk,Send onboarding assistance email
0.6476236175445983,Medium Risk,Send onboarding assistance email
0.6476236175445983,Medium Risk,Send onboarding assistance email
0.6476218157860676,Medium Risk,Offer service bundle discount
0.6473556334176896,Medium Risk,Offer service bundle discount
0.6473416618485046,Medium Risk,Offer service bundle discount
0.6470376917818981,Medium Risk,Offer service bundle discount
0.6469274244654762,Medium Risk,Offer service bundle discount
0.6469091497558506,Medium Risk,Send onboarding assistance email
0.6468086020949109,Medium Risk,Offer service bundle discount
0.6467250440683715,Medium Risk,Offer service bundle discount
0.6467157085545959,Medium Risk,Send onboarding assistance email
0.646568947840395,Medium Risk,Send onboarding assistance email
0.646540482530103,Medium Risk,Send onboarding assistance email
0.646296971896317,Medium Risk,Offer service bundle discount
0.6461904537752674,Medium Risk,Offer service bundle discount
0.6461122053249774,Medium Risk,Send onboarding assistance email
0.646024256977475,Medium Risk,Offer service bundle discount
0.6458258492552573,Medium Risk,Offer service bundle discount
0.6458086282789318,Medium Risk,Send onboarding assistance email
0.6455520884724089,Medium Risk,Offer service bundle discount
0.6453566795966565,Medium Risk,Send onboarding assistance email
0.6452627261235739,Medium Risk,Offer service bundle discount
0.6450338364315726,Medium Risk,Offer service bundle discount
0.6450091291471169,Medium Risk,Offer service bundle discount
0.6446372707271506,Medium Risk,Offer service bundle discount
0.6444046495778548,Medium Risk,Offer service bundle discount
0.6443796062224801,Medium Risk,Offer service bundle discount
0.6441933165386396,Medium Risk,Send onboarding assistance email
0.644183533995824,Medium Risk,Send onboarding assistance email
0.6440898865309892,Medium Risk,Offer service bundle discount
0.6438320729182508,Medium Risk,Offer service bundle discount
0.6437636126437902,Medium Risk,Offer service bundle discount
0.6437165243932647,Medium Risk,Offer service bundle discount
0.6436837138854582,Medium Risk,Send onboarding assistance email
0.6434787693764195,Medium Risk,Send onboarding assistance email
0.643321097336375,Medium Risk,Send onboarding assistance email
0.6432635113240456,Medium Risk,Offer service bundle discount
0.6429036500946879,Medium Risk,Send onboarding assistance email
0.6422689536169173,Medium Risk,Offer service bundle discount
0.6421251761527635,Medium Risk,Send onboarding assistance email
0.6419152971664162,Medium Risk,Offer service bundle discount
0.641700035546207,Medium Risk,Offer service bundle discount
0.6415721112533306,Medium Risk,Send onboarding assistance email
0.641282676808901,Medium Risk,Offer service bundle discount
0.6411045976353736,Medium Risk,Offer service bundle discount
0.6408931054190949,Medium Risk,Send onboarding assistance email
0.6408131990482887,Medium Risk,Offer service bundle discount
0.6406349420167605,Medium Risk,Offer service bundle discount
0.6406124508262778,Medium Risk,Offer service bundle discount
0.6405607518761256,Medium Risk,Send onboarding assistance email
0.6399973536005106,Medium Risk,Offer service bundle discount
0.6397996852716548,Medium Risk,Send onboarding assistance email
0.6397483978461497,Medium Risk,Send onboarding assistance email
0.6397065273409058,Medium Risk,Offer service bundle discount
0.6393291981164313,Medium Risk,Send onboarding assistance email
0.6390682299257084,Medium Risk,Send onboarding assistance email
0.639043134465497,Medium Risk,Offer service bundle discount
0.6388244780184856,Medium Risk,Offer service bundle discount
0.6387129844570544,Medium Risk,Send onboarding assistance email
0.6387092889554417,Medium Risk,Offer service bundle discount
0.6386391057038613,Medium Risk,Offer service bundle discount
0.6380041649718635,Medium Risk,Send onboarding assistance email
0.637869638695711,Medium Risk,Offer service bundle discount
0.6378559879655153,Medium Risk,Send onboarding assistance email
0.6375983753501628,Medium Risk,Send onboarding assistance email
0.6374337412359005,Medium Risk,Offer service bundle discount
0.6373384308230278,Medium Risk,Offer service bundle discount
0.6372107745094774,Medium Risk,Offer service bundle discount
0.637190573543816,Medium Risk,Send onboarding assistance email
0.6371207397786871,Medium Risk,Offer service bundle discount
0.6366690425023451,Medium Risk,Offer service bundle discount
0.636650770262448,Medium Risk,Offer service bundle discount
0.6366165228899188,Medium Risk,Send onboarding assistance email
0.6365910539688467,Medium Risk,Offer service bundle discount
0.636587048821093,Medium Risk,Offer service bundle discount
0.6365428101145422,Medium Risk,Offer service bundle discount
0.6361373635775796,Medium Risk,Send onboarding assistance email
0.636056847495457,Medium Risk,Send onboarding assistance email
0.6359136135477961,Medium Risk,Offer service bundle discount
0.6352456970061737,Medium Risk,Offer service bundle discount
0.6345290200948248,Medium Risk,Offer service bundle discount
0.634412557839582,Medium Risk,Offer service bundle discount
0.6342617875604051,Medium Risk,Offer service bundle discount
0.6340975589701652,Medium Risk,Offer service bundle discount
0.6338604624757812,Medium Risk,Offer service bundle discount
0.6338224807782421,Medium Risk,Offer service bundle discount
0.6337123139142716,Medium Risk,Offer service bundle discount
0.6337001296702038,Medium Risk,Offer service bundle discount
0.6335198575870308,Medium Risk,Offer service bundle discount
0.6331431079881262,Medium Risk,Offer service bundle discount
0.633095254900702,Medium Risk,Offer service bundle discount
0.633073339334102,Medium Risk,Offer service bundle discount
0.6328009841282808,Medium Risk,Send onboarding assistance email
0.6324098602647736,Medium Risk,Offer service bundle discount
0.6323314556858144,Medium Risk,Send onboarding assistance email
0.6318316655708249,Medium Risk,Send onboarding assistance email
0.6314376114971983,Medium Risk,Offer service bundle discount
0.6312306768365349,Medium Risk,Offer service bundle discount
0.6311774076492899,Medium Risk,Send onboarding assistance email
0.6311576517199188,Medium Risk,Offer service bundle discount
0.6311068522669784,Medium Risk,Send onboarding assistance email
0.6305554247798975,Medium Risk,Offer service bundle discount
0.6301905787556334,Medium Risk,Send onboarding assistance email
0.6299988437851344,Medium Risk,Offer service bundle discount
0.6298390241984047,Medium Risk,Offer service bundle discount
0.629752981415856,Medium Risk,Offer service bundle discount
0.6296612103427707,Medium Risk,Offer service bundle discount
0.6294623460738407,Medium Risk,Offer service bundle discount
0.6289246267335077,Medium Risk,Offer service bundle discount
0.6283344926752138,Medium Risk,Offer service bundle discount
0.6279859739914095,Medium Risk,Send onboarding assistance email
0.6278760763884663,Medium Risk,Offer service bundle discount
0.6277965267969947,Medium Risk,Send onboarding assistance email
0.627697193844829,Medium Risk,Send onboarding assistance email
0.6274683588641053,Medium Risk,Offer service bundle discount
0.6273147062507715,Medium Risk,Send onboarding assistance email
0.6271531075448882,Medium Risk,Send onboarding assistance email
0.6268659138360909,Medium Risk,Offer service bundle discount
0.6267021586396949,Medium Risk,Send onboarding assistance email
0.6264058133230093,Medium Risk,Offer service bundle discount
0.6262099926946775,Medium Risk,Send onboarding assistance email
0.6260315260905139,Medium Risk,Offer service bundle discount
0.6260067354076766,Medium Risk,Offer service bundle discount
0.6260064346345986,Medium Risk,Offer service bundle discount
0.6259212153862485,Medium Risk,Send onboarding assistance email
0.6258854684444998,Medium Risk,Offer service bundle discount
0.6257641404988812,Medium Risk,Offer service bundle discount
0.6256388931492624,Medium Risk,Offer service bundle discount
0.6255954522176406,Medium Risk,Send onboarding assistance email
0.6255596221773386,Medium Risk,Offer service bundle discount
0.6251723465782131,Medium Risk,Send onboarding assistance email
0.6251379502507993,Medium Risk,Offer service bundle discount
0.6244455920603916,Medium Risk,Offer service bundle discount
0.6234603518866113,Medium Risk,Offer service bundle discount
0.6234523965894724,Medium Risk,Send onboarding assistance email
0.6232969886521493,Medium Risk,Send onboarding assistance email
0.6232969886521493,Medium Risk,Send onboarding assistance email
0.623237190709535,Medium Risk,Send onboarding assistance email
0.6232106815965143,Medium Risk,Offer service bundle discount
0.6228180266307595,Medium Risk,Offer service bundle discount
0.6226510633048639,Medium Risk,Offer service bundle discount
0.6224809260307008,Medium Risk,Offer service bundle discount
0.6222968892029332,Medium Risk,Send onboarding assistance email
0.6222868512486159,Medium Risk,Offer service bundle discount
0.6221826150271417,Medium Risk,Send onboarding assistance email
0.6221131613206365,Medium Risk,Offer service bundle discount
0.6219561841757071,Medium Risk,Offer service bundle discount
0.6218082610213859,Medium Risk,Send onboarding assistance email
0.6214357745725613,Medium Risk,Send onboarding assistance email
0.6209960811804223,Medium Risk,Offer service bundle discount
0.6209766407888342,Medium Risk,Offer service bundle discount
0.6204565383272821,Medium Risk,Offer service bundle discount
0.6201923700037296,Medium Risk,Offer service bundle discount
0.6200286421628577,Medium Risk,Send onboarding assistance email
0.6200286421628577,Medium Risk,Send onboarding assistance email
0.6199815987574795,Medium Risk,Offer service bundle discount
0.6197263506785213,Medium Risk,Offer service bundle discount
0.6196915137687022,Medium Risk,Offer service bundle discount
0.6196181286284901,Medium Risk,Offer service bundle discount
0.619501180009274,Medium Risk,Offer service bundle discount
0.619455611861781,Medium Risk,Offer service bundle discount
0.6193471457343505,Medium Risk,Send onboarding assistance email
0.6192305407834376,Medium Risk,Offer service bundle discount
0.6189057820594127,Medium Risk,Offer service bundle discount
0.6188214381124285,Medium Risk,Offer service bundle discount
0.6187488607581827,Medium Risk,Offer service bundle discount
0.6187480162443666,Medium Risk,Send onboarding assistance email
0.6185572592422224,Medium Risk,Send onboarding assistance email
0.6183451774030841,Medium Risk,Send onboarding assistance email
0.6179525283449047,Medium Risk,Send onboarding assistance email
0.6170312868357759,Medium Risk,Send onboarding assistance email
0.6168612702205132,Medium Risk,Offer service bundle discount
0.6168283377700248,Medium Risk,Offer service bundle discount
0.6167276000291417,Medium Risk,Offer service bundle discount
0.6162394789826962,Medium Risk,Offer service bundle discount
0.616066262281082,Medium Risk,Offer service bundle discount
0.6159724423342228,Medium Risk,Offer service bundle discount
0.6156048040314158,Medium Risk,Offer service bundle discount
0.6156042600317643,Medium Risk,Send onboarding assistance email
0.6156042600317643,Medium Risk,Send onboarding assistance email
0.6156042600317643,Medium Risk,Send onboarding assistance email
0.6156042600317643,Medium Risk,Send onboarding assistance email
0.6154511154237631,Medium Risk,Offer service bundle discount
0.6153075983010438,Medium Risk,Send onboarding assistance email
0.6152418160144741,Medium Risk,Send onboarding assistance email
0.6152311096084203,Medium Risk,Offer service bundle discount
0.6152022264762639,Medium Risk,Offer service bundle discount
0.6151739698797881,Medium Risk,Send onboarding assistance email
0.6150920308440723,Medium Risk,Offer service bundle discount
0.6146393061103603,Medium Risk,Send onboarding assistance email
0.6145954737673511,Medium Risk,Offer service bundle discount
0.6145746371534483,Medium Risk,Offer service bundle discount
0.6145226790642664,Medium Risk,Send onboarding assistance email
0.614342654469305,Medium Risk,Send onboarding assistance email
0.6143294816701274,Medium Risk,Offer service bundle discount
0.6141225818863834,Medium Risk,Offer service bundle discount
0.6140600815274541,Medium Risk,Send onboarding assistance email
0.6140519941672827,Medium Risk,Offer service bundle discount
0.613120589077675,Medium Risk,Send onboarding assistance email
0.612930355052398,Medium Risk,Offer service bundle discount
0.6118800523813895,Medium Risk,Offer service bundle discount
0.6116032432101546,Medium Risk,Offer service bundle discount
0.6113185034718751,Medium Risk,Send onboarding assistance email
0.6106191538671523,Medium Risk,Send onboarding assistance email
0.6105611150108268,Medium Risk,Offer service bundle discount
0.6103983059126361,Medium Risk,Offer service bundle discount
0.6103462389360773,Medium Risk,Send onboarding assistance email
0.6103328099154455,Medium Risk,Send onboarding assistance email
0.610277111052346,Medium Risk,Offer service bundle discount
0.6100942034190678,Medium Risk,Offer service bundle discount
0.6100306847253443,Medium Risk,Offer service bundle discount
0.6095989511190226,Medium Risk,Offer service bundle discount
0.6094777343607525,Medium Risk,Offer service bundle discount
0.6093902469946084,Medium Risk,Offer service bundle discount
0.6086067074148253,Medium Risk,Send onboarding assistance email
0.6085390349044183,Medium Risk,Offer service bundle discount
0.608384504993597,Medium Risk,Offer service bundle discount
0.6078115832856608,Medium Risk,Offer service bundle discount
0.6077436220374296,Medium Risk,Offer service bundle discount
0.6074773920288257,Medium Risk,Offer service bundle discount
0.6073867108635167,Medium Risk,Offer service bundle discount
0.6071068213062221,Medium Risk,Offer service bundle discount
0.6066115978812896,Medium Risk,Offer service bundle discount
0.6064489117234917,Medium Risk,Send onboarding assistance email
0.6063146057941715,Medium Risk,Offer service bundle discount
0.6060647761183798,Medium Risk,Offer service bundle discount
0.6057299540684782,Medium Risk,Send onboarding assistance email
0.6056682029639879,Medium Risk,Send onboarding assistance email
0.6056682029639879,Medium Risk,Send onboarding assistance email
0.6056213175863819,Medium Risk,Offer service bundle discount
0.6052856574480058,Medium Risk,Offer service bundle discount
0.605112998687845,Medium Risk,Offer service bundle discount
0.6050315867543591,Medium Risk,Offer service bundle discount
0.6050279571230046,Medium Risk,Offer service bundle discount
0.604753490846481,Medium Risk,Offer service bundle discount
0.6046566783309466,Medium Risk,Offer service bundle discount
0.6043901548421652,Medium Risk,Offer service bundle discount
0.6043825279460148,Medium Risk,Offer service bundle discount
0.6039532582973343,Medium Risk,Offer service bundle discount
0.6036611897809333,Medium Risk,Send onboarding assistance email
0.6036584539460271,Medium Risk,Send onboarding assistance email
0.6036473480551908,Medium Risk,Offer service bundle discount
0.6036469756437025,Medium Risk,Offer service bundle discount
0.6034032553962679,Medium Risk,Send onboarding assistance email
0.6033358105804753,Medium Risk,Send onboarding assistance email
0.6029442034548979,Medium Risk,Offer service bundle discount
0.6029217213477688,Medium Risk,Offer service bundle discount
0.602865065934705,Medium Risk,Offer service bundle discount
0.6027551615406476,Medium Risk,Send onboarding assistance email
0.6027551615406476,Medium Risk,Send onboarding assistance email
0.6026021357636884,Medium Risk,Offer service bundle discount
0.6023539781398882,Medium Risk,Offer service bundle discount
0.6022997097513604,Medium Risk,Send onboarding assistance email
0.6019401568986966,Medium Risk,Offer service bundle discount
0.6019247635022231,Medium Risk,Send onboarding assistance email
0.6017223136393072,Medium Risk,Send onboarding assistance email
0.6015401115745903,Medium Risk,Offer service bundle discount
0.6014464795020517,Medium Risk,Send onboarding assistance email
0.6012668355868436,Medium Risk,Offer service bundle discount
0.6012461050820734,Medium Risk,Send onboarding assistance email
0.6008898943443056,Medium Risk,Offer service bundle discount
0.6007771026102159,Medium Risk,Offer service bundle discount
0.6007619669943588,Medium Risk,Send onboarding assistance email
0.6006799644610178,Medium Risk,Send onboarding assistance email
0.6004350277754071,Medium Risk,Offer service bundle discount
0.600394716682063,Medium Risk,Offer service bundle discount
0.6003647562150828,Medium Risk,Send onboarding assistance email
0.600037082041249,Medium Risk,Send onboarding assistance email
0.600023011959665,Medium Risk,Offer service bundle discount
0.5997325800262323,Medium Risk,Send re-engagement email
0.5995724524665629,Medium Risk,Send re-engagement email
0.5994683891535559,Medium Risk,Send re-engagement email
0.5994659251479555,Medium Risk,Send re-engagement email
0.5994584557944207,Medium Risk,Send re-engagement email
0.5993392383121623,Medium Risk,Send re-engagement email
0.5992727965996262,Medium Risk,Send re-engagement email
0.5991072306678962,Medium Risk,Send re-engagement email
0.5987353992069165,Medium Risk,Send re-engagement email
0.5985316781237442,Medium Risk,Send re-engagement email
0.5984078490906407,Medium Risk,Send re-engagement email
0.5981611059804703,Medium Risk,Send re-engagement email
0.5976574728265799,Medium Risk,Send re-engagement email
0.597442047813245,Medium Risk,Send re-engagement email
0.5972910204010367,Medium Risk,Send re-engagement email
0.5971923355025098,Medium Risk,Send re-engagement email
0.5971145245545444,Medium Risk,Send re-engagement email
0.5971145245545444,Medium Risk,Send re-engagement email
0.5971145245545444,Medium Risk,Send re-engagement email
0.5970286658980775,Medium Risk,Send re-engagement email
0.5967361141350278,Medium Risk,Send re-engagement email
0.5966889211725046,Medium Risk,Send re-engagement email
0.5966221071129012,Medium Risk,Send re-engagement email
0.5965416772054832,Medium Risk,Send re-engagement email
0.5965184416347545,Medium Risk,Send re-engagement email
0.5960400867084992,Medium Risk,Send re-engagement email
0.5956055692566643,Medium Risk,Send re-engagement email
0.5952787455037774,Medium Risk,Send re-engagement email
0.5950840191340113,Medium Risk,Send re-engagement email
0.5949692183269505,Medium Risk,Send re-engagement email
0.594730398773254,Medium Risk,Send re-engagement email
0.5946398263734975,Medium Risk,Send re-engagement email
0.5945104918872,Medium Risk,Send re-engagement email
0.5939184392885078,Medium Risk,Send re-engagement email
0.5938850727555409,Medium Risk,Send re-engagement email
0.5936643524698197,Medium Risk,Send re-engagement email
0.5936547699415909,Medium Risk,Send re-engagement email
0.5935514184971986,Medium Risk,Send re-engagement email
0.5935085427400654,Medium Risk,Send re-engagement email
0.5934870749229545,Medium Risk,Send re-engagement email
0.5934554414268296,Medium Risk,Send re-engagement email
0.5934040497899564,Medium Risk,Send re-engagement email
0.5933289787045122,Medium Risk,Send re-engagement email
0.5933282148000126,Medium Risk,Send re-engagement email
0.5929545536014527,Medium Risk,Send re-engagement email
0.5928841846782633,Medium Risk,Send re-engagement email
0.5928211403152545,Medium Risk,Send re-engagement email
0.5926740755140492,Medium Risk,Send re-engagement email
0.5921521383201034,Medium Risk,Send re-engagement email
0.5921400968464954,Medium Risk,Send re-engagement email
0.5920733521477534,Medium Risk,Send re-engagement email
0.5918629284505189,Medium Risk,Send re-engagement email
0.5917976821906679,Medium Risk,Send re-engagement email
0.5915506997426953,Medium Risk,Send re-engagement email
0.5915170475394155,Medium Risk,Send re-engagement email
0.5914417112051223,Medium Risk,Send re-engagement email
0.5913410223050354,Medium Risk,Send re-engagement email
0.5913150693352683,Medium Risk,Send re-engagement email
0.5910657290727129,Medium Risk,Send re-engagement email
0.5909774771508249,Medium Risk,Send re-engagement email
0.5908696697454989,Medium Risk,Send re-engagement email
0.5907570468201915,Medium Risk,Send re-engagement email
0.5904710049534129,Medium Risk,Send re-engagement email
0.5900583893526147,Medium Risk,Send re-engagement email
0.589692974535175,Medium Risk,Send re-engagement email
0.5894145249784095,Medium Risk,Send re-engagement email
0.5893191606885158,Medium Risk,Send re-engagement email
0.589222686609793,Medium Risk,Send re-engagement email
0.5892016788491232,Medium Risk,Send re-engagement email
