churn_prob,risk_segment,recommended_action,Churn
0.0649820787096948,Low Risk,No action needed,0
0.02829645515756436,Low Risk,No action needed,0
0.637869638695711,Medium Risk,Offer service bundle discount,1
0.20577951553074378,Low Risk,No action needed,0
0.09070462071389476,Low Risk,No action needed,0
0.01280653622102964,Low Risk,No action needed,0
0.4079351760341175,Medium Risk,Send re-engagement email,0
0.6338224807782421,Medium Risk,Offer service bundle discount,0
0.1673094290248693,Low Risk,No action needed,0
0.5833463636367184,Medium Risk,Send re-engagement email,1
0.3038238680620457,Low Risk,No action needed,0
0.45279545326277115,Medium Risk,Send re-engagement email,0
0.04807165406714851,Low Risk,No action needed,0
0.8125622527983967,High Risk,Send onboarding assistance email,1
0.004797111677931823,Low Risk,No action needed,0
0.6256388931492624,Medium Risk,Offer service bundle discount,1
0.7377118756794283,High Risk,Send onboarding assistance email,1
0.07953139745528154,Low Risk,No action needed,0
0.35021917055500523,Low Risk,No action needed,0
0.8999420057081299,High Risk,Assign dedicated support agent,1
0.8980473475880919,High Risk,Assign dedicated support agent,1
0.5075384188184597,Medium Risk,Send re-engagement email,0
0.5971145245545444,Medium Risk,Send re-engagement email,1
0.08074814802323671,Low Risk,No action needed,0
0.04858838048148667,Low Risk,No action needed,0
0.09361031175435054,Low Risk,No action needed,0
0.10484443635194539,Low Risk,No action needed,0
0.5082604079228775,Medium Risk,Send re-engagement email,0
0.5618073352531677,Medium Risk,Send re-engagement email,0
0.792779755328285,High Risk,Assign dedicated support agent,0
0.4877685402244316,Medium Risk,Send re-engagement email,1
0.6892279526596898,Medium Risk,Offer service bundle discount,1
0.15391229575748183,Low Risk,No action needed,0
0.09057519940797737,Low Risk,No action needed,0
0.7646774355521139,High Risk,Assign dedicated support agent,0
0.1721889433897259,Low Risk,No action needed,1
0.649492035181825,Medium Risk,Send onboarding assistance email,0
0.09956348227672342,Low Risk,No action needed,0
0.9519151688448546,High Risk,Send onboarding assistance email,1
0.3362507848683346,Low Risk,No action needed,1
0.572316119924796,Medium Risk,Send re-engagement email,1
0.9340516441441561,High Risk,Assign dedicated support agent,1
0.19137537167332816,Low Risk,No action needed,0
0.04438222680750109,Low Risk,No action needed,0
0.12370311703051275,Low Risk,No action needed,0
0.7850657763688098,High Risk,Assign dedicated support agent,1
0.7939352018468645,High Risk,Assign dedicated support agent,1
0.5231381527855151,Medium Risk,Send re-engagement email,0
0.29123632930670895,Low Risk,No action needed,0
0.6232969886521493,Medium Risk,Send onboarding assistance email,0
0.5929545536014527,Medium Risk,Send re-engagement email,0
0.6467157085545959,Medium Risk,Send onboarding assistance email,0
0.6597059093326156,Medium Risk,Send onboarding assistance email,0
0.4886595733712625,Medium Risk,Send re-engagement email,0
0.2572694313635466,Low Risk,No action needed,0
0.696738222311119,Medium Risk,Send onboarding assistance email,1
0.38933969316598227,Low Risk,No action needed,0
0.02141762651176165,Low Risk,No action needed,0
0.361813763116269,Low Risk,No action needed,0
0.5935514184971986,Medium Risk,Send re-engagement email,0
0.13812703889756556,Low Risk,No action needed,0
0.36203069842632907,Low Risk,No action needed,0
0.15520043445806822,Low Risk,No action needed,0
0.7934998591432914,High Risk,Assign dedicated support agent,1
0.07499377501224734,Low Risk,No action needed,0
0.04566312908497349,Low Risk,No action needed,0
0.8316592123821743,High Risk,Send onboarding assistance email,1
0.04344583279421034,Low Risk,No action needed,0
0.21138071495477703,Low Risk,No action needed,0
0.27841607860658196,Low Risk,No action needed,0
0.007867197220507322,Low Risk,No action needed,0
0.012402097988804291,Low Risk,No action needed,0
0.13054390563652818,Low Risk,No action needed,0
0.08937536785141147,Low Risk,No action needed,0
0.10761148420655585,Low Risk,No action needed,0
0.47430456479093425,Medium Risk,Send re-engagement email,0
0.02518130018011218,Low Risk,No action needed,0
0.360639176478507,Low Risk,No action needed,0
0.7688143555047705,High Risk,Assign dedicated support agent,1
0.10344304808921409,Low Risk,No action needed,0
0.5308593923644056,Medium Risk,Send re-engagement email,0
0.7571618789772788,High Risk,Assign dedicated support agent,0
0.35332744905408886,Low Risk,No action needed,0
0.09760896224339674,Low Risk,No action needed,0
0.03723158167654719,Low Risk,No action needed,0
0.633073339334102,Medium Risk,Offer service bundle discount,1
0.5157705898245473,Medium Risk,Send re-engagement email,0
0.34800565683184503,Low Risk,No action needed,0
0.6232969886521493,Medium Risk,Send onboarding assistance email,1
0.5722569698468223,Medium Risk,Send re-engagement email,1
0.5764744433637518,Medium Risk,Send re-engagement email,0
0.6437636126437902,Medium Risk,Offer service bundle discount,0
0.05974924164116069,Low Risk,No action needed,0
0.03458583052908636,Low Risk,No action needed,0
0.19419080351560644,Low Risk,No action needed,0
0.9375878679756291,High Risk,Assign dedicated support agent,1
0.781971451404757,High Risk,Assign dedicated support agent,0
0.3384154796308706,Low Risk,No action needed,1
0.4964469554994206,Medium Risk,Send re-engagement email,0
0.07829419197939062,Low Risk,No action needed,0
0.7749522951856848,High Risk,Assign dedicated support agent,1
0.6606741946410977,Medium Risk,Offer service bundle discount,0
0.24670686495710303,Low Risk,No action needed,0
0.6964679227538844,Medium Risk,Offer service bundle discount,1
0.006453002722764734,Low Risk,No action needed,0
0.08723525461887194,Low Risk,No action needed,0
0.47149243796682394,Medium Risk,Send re-engagement email,1
0.8646413786412497,High Risk,Assign dedicated support agent,0
0.5060039469776182,Medium Risk,Send re-engagement email,0
0.09261825037821313,Low Risk,No action needed,0
0.01042040856882731,Low Risk,No action needed,0
0.8644330510261489,High Risk,Assign dedicated support agent,1
0.04297155585093464,Low Risk,No action needed,0
0.6311068522669784,Medium Risk,Send onboarding assistance email,0
0.38659467673654907,Low Risk,No action needed,0
0.02011159992477167,Low Risk,No action needed,0
0.2225861149132147,Low Risk,No action needed,0
0.17149406149655452,Low Risk,No action needed,0
0.756436956567327,High Risk,Send onboarding assistance email,0
0.007570613662612754,Low Risk,No action needed,0
0.1150790956252294,Low Risk,No action needed,0
0.04284784900449808,Low Risk,No action needed,0
0.7760620113697355,High Risk,Assign dedicated support agent,0
0.02076498757203901,Low Risk,No action needed,0
0.15223863015838474,Low Risk,No action needed,0
0.019066152529801376,Low Risk,No action needed,0
0.7946304618144788,High Risk,Assign dedicated support agent,1
0.034824490124063204,Low Risk,No action needed,0
0.11423711984206399,Low Risk,No action needed,1
0.5395062676712147,Medium Risk,Send re-engagement email,0
0.759939237716069,High Risk,Assign dedicated support agent,0
0.4126917136328969,Medium Risk,Send re-engagement email,1
0.04287194816308365,Low Risk,No action needed,0
0.08266858802387522,Low Risk,No action needed,0
0.23704616399105977,Low Risk,No action needed,0
0.010311303569573067,Low Risk,No action needed,0
0.5638911486925846,Medium Risk,Send re-engagement email,0
0.7682597990447333,High Risk,Send onboarding assistance email,1
0.6036469756437025,Medium Risk,Offer service bundle discount,0
0.6848415508967051,Medium Risk,Offer service bundle discount,1
0.5302204638861692,Medium Risk,Send re-engagement email,0
0.8981586761572207,High Risk,Assign dedicated support agent,1
0.5206883938887394,Medium Risk,Send re-engagement email,0
0.3073346000310395,Low Risk,No action needed,0
0.013192713904232732,Low Risk,No action needed,0
0.7599060777108814,High Risk,Assign dedicated support agent,1
0.130292797064948,Low Risk,No action needed,0
0.8637869265901987,High Risk,Assign dedicated support agent,1
0.3709745423578521,Low Risk,No action needed,0
0.03183475217218626,Low Risk,No action needed,0
0.18784730336149744,Low Risk,No action needed,0
0.020167888553149608,Low Risk,No action needed,0
0.20455047305763926,Low Risk,No action needed,0
0.007991153299467988,Low Risk,No action needed,0
0.7043357365937913,High Risk,Assign dedicated support agent,0
0.02316190242130921,Low Risk,No action needed,0
0.6189057820594127,Medium Risk,Offer service bundle discount,1
0.04263562698685717,Low Risk,No action needed,0
0.014250526165519542,Low Risk,No action needed,0
0.10606639787550488,Low Risk,No action needed,0
0.13633678429497617,Low Risk,No action needed,0
0.8432138665080021,High Risk,Assign dedicated support agent,0
0.0842829634990694,Low Risk,No action needed,0
0.02756363034657678,Low Risk,No action needed,0
0.2821467140276308,Low Risk,No action needed,0
0.11850258933317562,Low Risk,No action needed,0
0.19116336137819634,Low Risk,No action needed,0
0.23371240532234044,Low Risk,No action needed,0
0.7767570199222404,High Risk,Assign dedicated support agent,1
0.9370361090258528,High Risk,Assign dedicated support agent,1
0.5833173518687392,Medium Risk,Send re-engagement email,1
0.9109748050443942,High Risk,Assign dedicated support agent,1
0.13193908810723143,Low Risk,No action needed,0
0.019814833071630636,Low Risk,No action needed,0
0.7692312507985062,High Risk,Assign dedicated support agent,0
0.18288588320615154,Low Risk,No action needed,0
0.2977322553589768,Low Risk,No action needed,0
0.05439828978163109,Low Risk,No action needed,0
0.3476460016961325,Low Risk,No action needed,0
0.3463817939339866,Low Risk,No action needed,0
0.7796313635529222,High Risk,Send onboarding assistance email,0
0.019188667221275914,Low Risk,No action needed,0
0.24978055678632607,Low Risk,No action needed,0
0.8889178161044348,High Risk,Assign dedicated support agent,1
0.029888428688137285,Low Risk,No action needed,0
0.9189597214259834,High Risk,Send onboarding assistance email,1
0.016686132695639316,Low Risk,No action needed,0
0.7009706956941053,High Risk,Assign dedicated support agent,1
0.016206859532607528,Low Risk,No action needed,0
0.9222014968901759,High Risk,Send onboarding assistance email,1
0.05941740133078663,Low Risk,No action needed,0
0.07840739956910794,Low Risk,No action needed,0
0.23669557526317497,Low Risk,No action needed,0
0.45191559896477185,Medium Risk,Send re-engagement email,0
0.704333079324784,High Risk,Send onboarding assistance email,1
0.06044308356219687,Low Risk,No action needed,0
0.23119429130400182,Low Risk,No action needed,0
0.8996739758881658,High Risk,Assign dedicated support agent,1
0.34522856305476346,Low Risk,No action needed,1
0.5332525798002938,Medium Risk,Send re-engagement email,0
0.14176079952104734,Low Risk,No action needed,0
0.027964798151118603,Low Risk,No action needed,0
0.02692631139410674,Low Risk,No action needed,0
0.17667681647657502,Low Risk,No action needed,0
0.16875368725028386,Low Risk,No action needed,0
0.26675971527815323,Low Risk,No action needed,0
0.33349519403440936,Low Risk,No action needed,0
0.23794979488878606,Low Risk,No action needed,0
0.058089848115956064,Low Risk,No action needed,0
0.4299993651385926,Medium Risk,Send re-engagement email,0
0.7458798785302817,High Risk,Assign dedicated support agent,0
0.6074773920288257,Medium Risk,Offer service bundle discount,1
0.554560344685497,Medium Risk,Send re-engagement email,1
0.013108299544655817,Low Risk,No action needed,0
0.44710480823286114,Medium Risk,Send re-engagement email,0
0.5230782865213334,Medium Risk,Send re-engagement email,1
0.24122662620339408,Low Risk,No action needed,1
0.2289519690458923,Low Risk,No action needed,0
0.11331746281399929,Low Risk,No action needed,0
0.5900583893526147,Medium Risk,Send re-engagement email,1
0.038755181285992854,Low Risk,No action needed,0
0.7011379239180152,High Risk,Assign dedicated support agent,0
0.47818432257629667,Medium Risk,Send re-engagement email,1
0.28097834550550105,Low Risk,No action needed,1
0.013146628932513973,Low Risk,No action needed,0
0.37236168160731536,Low Risk,No action needed,0
0.5554166008488015,Medium Risk,Send re-engagement email,1
0.027875894680444997,Low Risk,No action needed,0
0.021224917554843122,Low Risk,No action needed,0
0.22845717057190945,Low Risk,No action needed,1
0.5213543865456646,Medium Risk,Send re-engagement email,1
0.024211266175259018,Low Risk,No action needed,0
0.4253526495805573,Medium Risk,Send re-engagement email,0
0.7353599824758353,High Risk,Send onboarding assistance email,1
0.1637685322705861,Low Risk,No action needed,0
0.3936459510774148,Low Risk,No action needed,0
0.09476801954419566,Low Risk,No action needed,0
0.027669369142148237,Low Risk,No action needed,0
0.16325272808832275,Low Risk,No action needed,0
0.36003299510201436,Low Risk,No action needed,0
0.7316498302965436,High Risk,Send onboarding assistance email,0
0.5679169993896097,Medium Risk,Send re-engagement email,0
0.0788154633730079,Low Risk,No action needed,0
0.6740943358204177,Medium Risk,Send onboarding assistance email,0
0.4753624798963893,Medium Risk,Send re-engagement email,1
0.8634003039091946,High Risk,Assign dedicated support agent,1
0.04632133666965163,Low Risk,No action needed,0
0.6415721112533306,Medium Risk,Send onboarding assistance email,1
0.18027627730275161,Low Risk,No action needed,0
0.6469274244654762,Medium Risk,Offer service bundle discount,1
0.7399175672683195,High Risk,Assign dedicated support agent,1
0.4522543967341058,Medium Risk,Send re-engagement email,0
0.08830810677182604,Low Risk,No action needed,0
0.24355824068915147,Low Risk,No action needed,1
0.030731916169982988,Low Risk,No action needed,0
0.4162507260604508,Medium Risk,Send re-engagement email,0
0.2219470028983584,Low Risk,No action needed,0
0.132616373767141,Low Risk,No action needed,0
0.027208784422256906,Low Risk,No action needed,0
0.2229538074531696,Low Risk,No action needed,0
0.019347761833878076,Low Risk,No action needed,0
0.02892432732953952,Low Risk,No action needed,0
0.06077802194283037,Low Risk,No action needed,0
0.40800727120654406,Medium Risk,Send re-engagement email,0
0.782075724669285,High Risk,Assign dedicated support agent,1
0.5546177655246542,Medium Risk,Send re-engagement email,0
0.499405295486688,Medium Risk,Send re-engagement email,0
0.016131925725471855,Low Risk,No action needed,0
0.5607866408217381,Medium Risk,Send re-engagement email,1
0.07606176244187468,Low Risk,No action needed,0
0.38113413304261895,Low Risk,No action needed,0
0.8352940288126532,High Risk,Assign dedicated support agent,1
0.9356433977616616,High Risk,Assign dedicated support agent,1
0.012426515681703667,Low Risk,No action needed,0
0.1629922910369204,Low Risk,No action needed,0
0.14063940245472023,Low Risk,No action needed,0
0.35368175301330784,Low Risk,No action needed,0
0.10833790926728329,Low Risk,No action needed,0
0.7039165664511141,High Risk,Assign dedicated support agent,0
0.7531456060111728,High Risk,Send onboarding assistance email,0
0.5533507112686857,Medium Risk,Send re-engagement email,1
0.20004998083704223,Low Risk,No action needed,0
0.42977237302391463,Medium Risk,Send re-engagement email,0
0.9272630773775888,High Risk,Assign dedicated support agent,1
0.6922720627693547,Medium Risk,Send onboarding assistance email,0
0.5698147418755086,Medium Risk,Send re-engagement email,0
0.7530507123492921,High Risk,Assign dedicated support agent,1
0.7128879197755587,High Risk,Assign dedicated support agent,1
0.0037178092964076466,Low Risk,No action needed,0
0.042354398693462976,Low Risk,No action needed,0
0.3330650802024441,Low Risk,No action needed,0
0.5449017809428195,Medium Risk,Send re-engagement email,0
0.6983606367060213,Medium Risk,Offer service bundle discount,0
0.08641413811117003,Low Risk,No action needed,0
0.32987918687036677,Low Risk,No action needed,0
0.46784642127439896,Medium Risk,Send re-engagement email,0
0.1626101837057218,Low Risk,No action needed,0
0.5340840859375678,Medium Risk,Send re-engagement email,0
0.7982301676865252,High Risk,Send onboarding assistance email,1
0.11317836560293722,Low Risk,No action needed,0
0.8378753555560565,High Risk,Assign dedicated support agent,1
0.2587900032643615,Low Risk,No action needed,0
0.04671138097112687,Low Risk,No action needed,0
0.150207802270993,Low Risk,No action needed,0
0.13620273955655815,Low Risk,No action needed,0
0.5210932470188824,Medium Risk,Send re-engagement email,1
0.8169125399411695,High Risk,Assign dedicated support agent,1
0.22046821254412582,Low Risk,No action needed,0
0.21688491472387295,Low Risk,No action needed,0
0.19973743041656167,Low Risk,No action needed,0
0.9183520217277258,High Risk,Assign dedicated support agent,1
0.04118150747489044,Low Risk,No action needed,0
0.5735131298185876,Medium Risk,Send re-engagement email,0
0.21931245343500597,Low Risk,No action needed,0
0.1828280184028857,Low Risk,No action needed,0
0.41555395121903677,Medium Risk,Send re-engagement email,0
0.7244798565263046,High Risk,Assign dedicated support agent,0
0.4798746649278845,Medium Risk,Send re-engagement email,0
0.15049699639204964,Low Risk,No action needed,0
0.06160722378585498,Low Risk,No action needed,0
0.42993002056938506,Medium Risk,Send re-engagement email,0
0.038762003859827,Low Risk,No action needed,0
0.050259749972364806,Low Risk,No action needed,0
0.597442047813245,Medium Risk,Send re-engagement email,0
0.20851342272534182,Low Risk,No action needed,0
0.830840629640831,High Risk,Assign dedicated support agent,1
0.7414843362662025,High Risk,Send onboarding assistance email,1
0.2807093656717639,Low Risk,No action needed,0
0.11904171422137928,Low Risk,No action needed,0
0.6185572592422224,Medium Risk,Send onboarding assistance email,0
0.02029740087771883,Low Risk,No action needed,0
0.01950963346105217,Low Risk,No action needed,0
0.33867172199178136,Low Risk,No action needed,0
0.37451487748797396,Low Risk,No action needed,0
0.5608922604565563,Medium Risk,Send re-engagement email,0
0.12110313779323534,Low Risk,No action needed,0
0.25726689680951675,Low Risk,No action needed,0
0.23685493916714218,Low Risk,No action needed,0
0.5665624164042637,Medium Risk,Send re-engagement email,1
0.7216119751809035,High Risk,Send onboarding assistance email,0
0.19674467651985583,Low Risk,No action needed,0
0.8137849200896836,High Risk,Assign dedicated support agent,1
0.02532955876244418,Low Risk,No action needed,0
0.034025721621226655,Low Risk,No action needed,1
0.5243687345971242,Medium Risk,Send re-engagement email,0
0.05132624439696588,Low Risk,No action needed,0
0.5446931284612584,Medium Risk,Send re-engagement email,0
0.23263216049006022,Low Risk,No action needed,0
0.38051281425523775,Low Risk,No action needed,0
0.33820370066114064,Low Risk,No action needed,0
0.7281349431396842,High Risk,Assign dedicated support agent,1
0.38678401850330607,Low Risk,No action needed,0
0.6335198575870308,Medium Risk,Offer service bundle discount,1
0.8758450592733169,High Risk,Send onboarding assistance email,1
0.05710243294130209,Low Risk,No action needed,0
0.07292890375297963,Low Risk,No action needed,0
0.24715181509055803,Low Risk,No action needed,0
0.5302338722460178,Medium Risk,Send re-engagement email,0
0.41783821426229467,Medium Risk,Send re-engagement email,0
0.15082723568358167,Low Risk,No action needed,1
0.19042329523420456,Low Risk,No action needed,0
0.6754729286919076,Medium Risk,Offer service bundle discount,0
0.8193927974329269,High Risk,Assign dedicated support agent,1
0.23418328197768815,Low Risk,No action needed,0
0.13788881035848105,Low Risk,No action needed,0
0.048804155722854306,Low Risk,No action needed,0
0.06035486344315102,Low Risk,No action needed,0
0.6732215356260128,Medium Risk,Offer service bundle discount,0
0.10558223220991611,Low Risk,No action needed,0
0.1318706741571229,Low Risk,No action needed,0
0.7779781907212399,High Risk,Assign dedicated support agent,1
0.041362854686365226,Low Risk,No action needed,0
0.045525846885208894,Low Risk,No action needed,0
0.4102262421961098,Medium Risk,Send re-engagement email,0
0.8774706094837765,High Risk,Assign dedicated support agent,1
0.20868847782245525,Low Risk,No action needed,1
0.1963069281512407,Low Risk,No action needed,0
0.12123541816932916,Low Risk,No action needed,0
0.4690474584547081,Medium Risk,Send re-engagement email,0
0.4816597811816794,Medium Risk,Send re-engagement email,0
0.2962145381751395,Low Risk,No action needed,0
0.7682498557541229,High Risk,Send onboarding assistance email,1
0.23151054437127377,Low Risk,No action needed,0
0.33077980200741464,Low Risk,No action needed,0
0.13335002824863726,Low Risk,No action needed,0
0.7327908178240338,High Risk,Assign dedicated support agent,1
0.042587727141469675,Low Risk,No action needed,0
0.13705118293369206,Low Risk,No action needed,0
0.6337001296702038,Medium Risk,Offer service bundle discount,0
0.050706454809636335,Low Risk,No action needed,0
0.8599002335120257,High Risk,Assign dedicated support agent,0
0.6056213175863819,Medium Risk,Offer service bundle discount,0
0.6490807510420634,Medium Risk,Offer service bundle discount,0
0.357903257529871,Low Risk,No action needed,0
0.206933566587754,Low Risk,No action needed,0
0.055161138127620996,Low Risk,No action needed,0
0.01976134622357573,Low Risk,No action needed,0
0.19067859095569945,Low Risk,No action needed,0
0.010321823600529405,Low Risk,No action needed,0
0.8438472035283473,High Risk,Assign dedicated support agent,1
0.7177145448051805,High Risk,Send onboarding assistance email,0
0.2982931181692474,Low Risk,No action needed,1
0.08882372247354468,Low Risk,No action needed,0
0.8536806305561658,High Risk,Assign dedicated support agent,1
0.3226319254875001,Low Risk,No action needed,0
0.7865808317495632,High Risk,Assign dedicated support agent,1
0.3878153013224744,Low Risk,No action needed,0
0.48667673925164734,Medium Risk,Send re-engagement email,1
0.636587048821093,Medium Risk,Offer service bundle discount,0
0.016745973776143862,Low Risk,No action needed,0
0.9377881674947427,High Risk,Assign dedicated support agent,1
0.16929811151097518,Low Risk,No action needed,0
0.8347931032139971,High Risk,Send onboarding assistance email,1
0.013512217288417004,Low Risk,No action needed,0
0.37562870385692704,Low Risk,No action needed,0
0.6406124508262778,Medium Risk,Offer service bundle discount,1
0.9259133396114588,High Risk,Assign dedicated support agent,1
0.4707094820210426,Medium Risk,Send re-engagement email,0
0.5819007734279258,Medium Risk,Send re-engagement email,0
0.8027314547105636,High Risk,Assign dedicated support agent,1
0.9511184378406345,High Risk,Send onboarding assistance email,1
0.501571889191182,Medium Risk,Send re-engagement email,1
0.2985107937096694,Low Risk,No action needed,0
0.8509749248213996,High Risk,Assign dedicated support agent,1
0.08421818105503544,Low Risk,No action needed,0
0.3510209881936086,Low Risk,No action needed,1
0.19142384973132404,Low Risk,No action needed,0
0.5157687397282081,Medium Risk,Send re-engagement email,0
0.5329428518350054,Medium Risk,Send re-engagement email,1
0.06568873630469627,Low Risk,No action needed,0
0.7312248333779587,High Risk,Assign dedicated support agent,0
0.05534475434508715,Low Risk,No action needed,0
0.2902135441986405,Low Risk,No action needed,0
0.6476236175445983,Medium Risk,Send onboarding assistance email,1
0.25327738175324266,Low Risk,No action needed,0
0.7548972104677881,High Risk,Send onboarding assistance email,0
0.037610515400635376,Low Risk,No action needed,0
0.9267680083681674,High Risk,Send onboarding assistance email,1
0.16742357034430422,Low Risk,No action needed,0
0.8539197100447256,High Risk,Assign dedicated support agent,1
0.013390197227817575,Low Risk,No action needed,0
0.8909814160923858,High Risk,Send onboarding assistance email,0
0.027384449427303274,Low Risk,No action needed,0
0.2876508543699579,Low Risk,No action needed,0
0.14804244650511134,Low Risk,No action needed,0
0.5648859062731245,Medium Risk,Send re-engagement email,1
0.14004766500792884,Low Risk,No action needed,0
0.3391291802908169,Low Risk,No action needed,0
0.4905783041377135,Medium Risk,Send re-engagement email,0
0.04949411156259575,Low Risk,No action needed,0
0.12453333235311054,Low Risk,No action needed,0
0.7356520332854442,High Risk,Assign dedicated support agent,0
0.9019876469399217,High Risk,Send onboarding assistance email,1
0.009968000693782033,Low Risk,No action needed,0
0.3898938865868374,Low Risk,No action needed,0
0.2027408632970295,Low Risk,No action needed,0
0.6825204654329898,Medium Risk,Send onboarding assistance email,1
0.24178235488727964,Low Risk,No action needed,0
0.009131593640397928,Low Risk,No action needed,0
0.7340343755440173,High Risk,Assign dedicated support agent,1
0.8127700768342041,High Risk,Assign dedicated support agent,1
0.010206495183944337,Low Risk,No action needed,0
0.015063280570819673,Low Risk,No action needed,0
0.09373197834349499,Low Risk,No action needed,0
0.29111533727720684,Low Risk,No action needed,0
0.06147981654988191,Low Risk,No action needed,0
0.9120565463511957,High Risk,Assign dedicated support agent,1
0.20386038772526574,Low Risk,No action needed,0
0.2567891929687653,Low Risk,No action needed,0
0.11162901486029364,Low Risk,No action needed,0
0.031656495719525085,Low Risk,No action needed,1
0.5878813219069627,Medium Risk,Send re-engagement email,0
0.6624212229112186,Medium Risk,Offer service bundle discount,0
0.009060989886268288,Low Risk,No action needed,0
0.943396759333021,High Risk,Assign dedicated support agent,1
0.877065829141009,High Risk,Assign dedicated support agent,1
0.3612238160091203,Low Risk,No action needed,0
0.5994584557944207,Medium Risk,Send re-engagement email,1
0.2578314044985752,Low Risk,No action needed,0
0.03253567337506405,Low Risk,No action needed,0
0.5262191265151944,Medium Risk,Send re-engagement email,0
0.7659013287627462,High Risk,Assign dedicated support agent,1
0.36711759768935465,Low Risk,No action needed,0
0.4375114702555769,Medium Risk,Send re-engagement email,0
0.2841131166007516,Low Risk,No action needed,1
0.498987931009893,Medium Risk,Send re-engagement email,0
0.40920617785986074,Medium Risk,Send re-engagement email,0
0.021330023229995665,Low Risk,No action needed,0
0.8102376055215678,High Risk,Assign dedicated support agent,1
0.8081411761776414,High Risk,Assign dedicated support agent,1
0.36772133700255716,Low Risk,No action needed,0
0.5041565269357672,Medium Risk,Send re-engagement email,0
0.7636179807535362,High Risk,Assign dedicated support agent,1
0.9429631081949286,High Risk,Send onboarding assistance email,1
0.4724712356801535,Medium Risk,Send re-engagement email,0
0.7610496483573453,High Risk,Assign dedicated support agent,1
0.2761539806614494,Low Risk,No action needed,1
0.5039295832791147,Medium Risk,Send re-engagement email,0
0.7957248430776173,High Risk,Send onboarding assistance email,1
0.47587358553481984,Medium Risk,Send re-engagement email,0
0.01862349747889742,Low Risk,No action needed,0
0.9282986108626653,High Risk,Assign dedicated support agent,1
0.6932512237534728,Medium Risk,Send onboarding assistance email,0
0.7526730298983967,High Risk,Assign dedicated support agent,1
0.2953016029237914,Low Risk,No action needed,0
0.6221131613206365,Medium Risk,Offer service bundle discount,1
0.4712151189138183,Medium Risk,Send re-engagement email,0
0.007529187427185502,Low Risk,No action needed,0
0.23945370185061113,Low Risk,No action needed,0
0.17401736176186122,Low Risk,No action needed,0
0.04600857141881161,Low Risk,No action needed,0
0.5465336274799937,Medium Risk,Send re-engagement email,0
0.011076402368319097,Low Risk,No action needed,0
0.7635587734034359,High Risk,Send onboarding assistance email,1
0.12044575714241143,Low Risk,No action needed,0
0.7740532650491965,High Risk,Assign dedicated support agent,1
0.20466843974636523,Low Risk,No action needed,0
0.7497035784385275,High Risk,Assign dedicated support agent,0
0.3416258525436861,Low Risk,No action needed,0
0.04314923220518349,Low Risk,No action needed,0
0.8358335270675838,High Risk,Assign dedicated support agent,1
0.6526642728561883,Medium Risk,Send onboarding assistance email,1
0.09480912010261747,Low Risk,No action needed,0
0.2803269891389934,Low Risk,No action needed,0
0.5383315577598082,Medium Risk,Send re-engagement email,0
0.3489743601335497,Low Risk,No action needed,0
0.47934395765763077,Medium Risk,Send re-engagement email,1
0.14985190289668465,Low Risk,No action needed,0
0.5908696697454989,Medium Risk,Send re-engagement email,0
0.6575708752358684,Medium Risk,Offer service bundle discount,0
0.026570598843680474,Low Risk,No action needed,0
0.2282213636981406,Low Risk,No action needed,0
0.16872728116121435,Low Risk,No action needed,0
0.2527316421788633,Low Risk,No action needed,0
0.40734321898653275,Medium Risk,Send re-engagement email,0
0.3065067824719079,Low Risk,No action needed,0
0.6573452835201029,Medium Risk,Offer service bundle discount,0
0.00892425760624464,Low Risk,No action needed,0
0.04749252027105246,Low Risk,No action needed,0
0.012377876092245572,Low Risk,No action needed,0
0.0235083008822358,Low Risk,No action needed,0
0.08768248794283946,Low Risk,No action needed,0
0.9632384123311971,High Risk,Assign dedicated support agent,1
0.09683608743400862,Low Risk,No action needed,0
0.419007176754208,Medium Risk,Send re-engagement email,0
0.4332689431840916,Medium Risk,Send re-engagement email,0
0.03334287644160671,Low Risk,No action needed,0
0.16694808785391768,Low Risk,No action needed,0
0.10882005700127095,Low Risk,No action needed,0
0.03288639932047088,Low Risk,No action needed,0
0.21804659145684327,Low Risk,No action needed,0
0.6671001447892502,Medium Risk,Offer service bundle discount,1
0.0177157666853734,Low Risk,No action needed,0
0.4677794343666647,Medium Risk,Send re-engagement email,0
0.8796077454199324,High Risk,Assign dedicated support agent,1
0.26000022670800926,Low Risk,No action needed,0
0.1272536865109082,Low Risk,No action needed,0
0.22986410477388902,Low Risk,No action needed,0
0.5319103568180215,Medium Risk,Send re-engagement email,0
0.00870186734486703,Low Risk,No action needed,0
0.5541517962159722,Medium Risk,Send re-engagement email,0
0.3933887211691351,Low Risk,No action needed,0
0.030393207957978733,Low Risk,No action needed,0
0.04284828720917873,Low Risk,No action needed,0
0.43169909505451615,Medium Risk,Send re-engagement email,0
0.1597666796200516,Low Risk,No action needed,0
0.15635795435718525,Low Risk,No action needed,0
0.4188870620723769,Medium Risk,Send re-engagement email,1
0.009802590552833551,Low Risk,No action needed,0
0.05810269872570018,Low Risk,No action needed,0
0.6050279571230046,Medium Risk,Offer service bundle discount,1
0.14042663029284783,Low Risk,No action needed,0
0.055842617148266396,Low Risk,No action needed,0
0.34406102446532616,Low Risk,No action needed,0
0.20422611379095776,Low Risk,No action needed,0
0.8747113097769988,High Risk,Assign dedicated support agent,0
